latoutlet,lonoutlet,areaUSGS,latdiff,londiff,latind,lonind,areaup
38.93699,-88.95284,115.25,0.0005099999999984561,0.015339999999994802,1.0,1.0,174.99
38.44172,-89.41675,217.67,0.00421999999999656,0.020750000000006708,2.0,1.0,8392.38
39.14894,-89.35231,145.45,0.03855999999999682,0.03981000000000279,1.0,1.0,149.63
38.25394,-89.03979,236.76,0.058559999999999945,0.02271000000000356,1.0,2.0,255.77
44.65687,-111.06827,1126.25,0.030630000000002156,0.0057699999999982765,3.0,1.0,1190.44
45.49743,-111.27051,2120.42,0.05993000000000137,0.04198999999999842,5.0,2.0,709.17
47.9661,-108.66071,33.41,0.028599999999997294,0.02679000000000542,1.0,0.0,79.36
44.92772,-110.39381,1730.28,0.009779999999999234,0.04368999999999801,4.0,0.0,5734.61
43.34551,-109.41014,227.88,0.03300999999999732,0.027360000000001605,2.0,3.0,244.41
43.1769,-109.20291,484.86,0.010599999999996612,0.01541000000000281,3.0,4.0,523.51
44.50802,-107.40369,58.85,0.054479999999998086,0.03381000000000256,2.0,0.0,156.69
44.20828,-109.55489,793.95,0.02078000000000202,0.007609999999999673,4.0,3.0,846.95
45.00691,-107.61509,471.27,0.05559000000000225,0.05258999999999503,3.0,3.0,617.76
45.12644,-107.60054,217.96,0.06105999999999767,0.03803999999999519,3.0,3.0,351.02
44.02774,-107.08089,61.23,0.03475999999999857,0.018389999999996576,1.0,1.0,82.66
47.78724,-102.76853,191.49,0.025260000000002947,0.04397000000000162,2.0,2.0,256.22
47.23613,-102.76991,529.14,0.04863000000000284,0.042590000000004125,1.0,4.0,576.8
47.02779,-103.05324,402.5,0.03470999999999691,0.009259999999997603,1.0,3.0,404.63
46.42667,-102.55183,1501.05,0.010829999999998563,0.01067000000000462,2.0,7.0,1537.79
46.15417,-102.47405,1441.83,0.033329999999999416,0.03655000000000541,1.0,8.0,1613.79
45.25582,-100.84292,12654.96,0.056680000000000064,0.030420000000006553,4.0,26.0,12576.99
43.87249,-103.33658,151.83,0.0599899999999991,0.02407999999999788,1.0,2.0,269.22
44.13665,-103.85854,20.8,0.05084999999999695,0.046040000000004966,1.0,2.0,94.88
44.01359,-103.83048,205.33,0.04890999999999934,0.017979999999994334,2.0,2.0,308.71
44.48248,-103.86159,427.1,0.04498000000000246,0.04909000000000674,3.0,3.0,427.05
43.96888,-101.76709,649.19,0.03137999999999863,0.04541000000000395,2.0,4.0,1266.73
43.7525,-101.52487,12849.71,0.060000000000002274,0.03762999999999295,11.0,19.0,36.56
43.16667,-101.63015,826.61,0.020829999999996573,0.05734999999999957,3.0,5.0,422.08
42.81099,-98.17586,2101.42,0.001510000000003231,0.011639999999999873,1.0,14.0,668853.0
43.02889,-99.78067,2914.04,0.033610000000003026,0.03182999999999936,2.0,9.0,2930.42
47.55805,-98.86289,2809.1,0.004449999999998511,0.05038999999999305,3.0,11.0,2736.52
46.22524,-98.07177,1071.14,0.03773999999999944,0.009270000000000778,1.0,3.0,2430.9
43.7764,-98.24567,1512.44,0.03609999999999758,0.05817000000000405,3.0,5.0,1764.52
45.1808,-97.18619,175.28,0.006700000000002149,0.001310000000003697,1.0,1.0,373.77
42.32158,-96.48768,450.2,0.009079999999997312,0.05017999999999745,3.0,3.0,791981.06
40.49609,-105.86501,4.03,0.05859000000000236,0.05250999999999806,0.0,1.0,98.04
41.37024,-106.52058,98.7,0.05774000000000257,0.04192000000000462,0.0,0.0,879.65
41.02358,-106.82477,187.66,0.0389199999999974,0.012270000000000891,2.0,1.0,355.71
41.58525,-106.22279,162.99,0.022750000000002046,0.035290000000003374,2.0,2.0,189.1
40.53998,-105.88279,8.9,0.022520000000000095,0.054710000000000036,1.0,0.0,52.89
41.03244,-98.74053,6019.74,0.030059999999998865,0.053030000000006794,2.0,18.0,19007.75
40.89311,-96.68155,113.28,0.04438999999999993,0.0059499999999985675,1.0,1.0,689.86
41.0157,-96.54428,309.75,0.04679999999999751,0.01821999999999946,1.0,3.0,336.65
39.94778,-96.10862,713.83,0.010280000000001621,0.04612000000000194,1.0,4.0,1393.66
39.76985,-100.10078,1536.19,0.04265000000000185,0.038280000000000314,5.0,11.0,1377.93
39.89925,-98.25043,589.43,0.0382499999999979,0.06207000000000562,2.0,4.0,346.51
39.13907,-97.83696,1056.44,0.048430000000003304,0.02446000000000481,2.0,5.0,16401.89
39.03111,-97.04029,776.42,0.031390000000001805,0.022210000000001173,1.0,4.0,832.58
39.10195,-96.59521,11.51,0.039450000000002206,0.032709999999994466,0.0,1.0,131.44
39.68192,-96.44289,1062.87,0.005580000000001917,0.005390000000005557,2.0,2.0,1288.76
39.06265,-96.15025,842.35,0.00014999999999787406,0.03725000000000023,3.0,3.0,968.8
39.23833,-95.8886,385.66,0.05082999999999771,0.048900000000003274,0.0,1.0,429.11
39.11633,-95.01088,1092.72,0.053829999999997824,0.05161999999999978,0.0,4.0,2834.15
40.95189,-93.25985,481.42,0.014389999999998793,0.052649999999999864,1.0,4.0,434.05
38.70225,-92.97883,1414.75,0.014749999999999375,0.04133000000000209,3.0,5.0,1466.68
38.56701,-95.96163,444.6,0.004510000000003345,0.02412999999999954,1.0,3.0,622.24
38.71069,-95.83603,293.06,0.0231899999999996,0.023529999999993834,1.0,3.0,487.39
38.01897,-94.71367,765.78,0.04352999999999696,0.026169999999993365,2.0,5.0,383.52
37.40237,-93.80203,650.69,0.035130000000002326,0.010469999999997981,4.0,2.0,1500.4
37.8342,-93.87549,1069.42,0.021700000000002717,0.06201000000000079,4.0,3.0,1061.97
37.68265,-93.37033,712.59,0.0048499999999975785,0.05782999999999561,4.0,1.0,274.19
37.75047,-93.26618,323.62,0.06203000000000003,0.046319999999994366,3.0,1.0,1135.32
38.38881,-91.81989,8264.9,0.048690000000000566,0.007390000000000896,12.0,9.0,327.25
38.15853,-91.10846,3845.5,0.02897000000000105,0.045959999999993784,6.0,6.0,3957.64
35.98318,-92.74755,2149.36,0.04567999999999728,0.060050000000003934,3.0,7.0,901.6
36.62303,-92.24813,1456.44,0.06052999999999997,0.06063000000000329,0.0,2.0,317.46
35.99535,-92.21265,150.03,0.057850000000001955,0.025149999999996453,0.0,2.0,385.97
37.15408,-91.35816,1053.5,0.03341999999999956,0.045659999999998035,2.0,6.0,3352.34
36.64868,-91.20082,2023.77,0.03882000000000119,0.013319999999993115,1.0,7.0,2032.34
39.17221,-106.38919,60.76,0.015290000000000248,0.04831000000000074,1.0,1.0,77.08
37.87159,-98.87614,1819.94,0.059089999999997644,0.06135999999999342,4.0,8.0,1752.98
37.24955,-97.4039,399.81,0.06204999999999927,0.03360000000000696,0.0,3.0,256.81
36.81503,-98.64814,2544.5,0.0025300000000001432,0.03936000000000206,1.0,7.0,2522.04
37.0392,-98.47021,2291.2,0.023299999999998988,0.032709999999994466,1.0,8.0,2478.38
37.12891,-97.60144,2109.0,0.05859000000000236,0.038939999999996644,1.0,11.0,358.82
37.70821,-96.2236,319.62,0.020710000000001116,0.036100000000004684,1.0,3.0,1384.3
38.19645,-96.82458,275.51,0.008949999999998681,0.012079999999997426,2.0,1.0,289.29
37.28125,-95.03267,510.84,0.03125,0.02983000000000402,1.0,1.0,12676.17
36.25548,-94.43394,38.23,0.0570200000000014,0.0035599999999931242,1.0,1.0,51.21
35.88008,-94.48661,106.35,0.05742000000000047,0.04910999999999888,2.0,1.0,130.79
36.37226,-104.97,159.22,0.05975999999999715,0.03249999999999886,0.0,3.0,287.62
35.43838,-103.52579,5242.75,0.0008800000000022123,0.036709999999999354,1.0,6.0,4956.66
35.2988,-92.40393,445.81,0.013700000000000045,0.033569999999997435,1.0,0.0,755.23
34.8762,-92.77461,119.03,0.0613000000000028,0.03789000000000442,1.0,2.0,2629.55
32.01778,-90.87694,1688.73,0.044719999999998095,0.060559999999995284,4.0,0.0,8633.5
31.50306,-90.7775,479.3,0.059439999999998605,0.03499999999999659,1.0,1.0,739.26
31.22694,-91.29556,466.58,0.03943999999999903,0.016940000000005284,1.0,1.0,569.31
34.35452,-99.74037,828.36,0.042020000000000834,0.05286999999999864,1.0,5.0,19650.71
35.4731,-100.12095,769.67,0.035600000000002296,0.05844999999999345,1.0,6.0,780.02
33.81288,-98.08504,501.62,0.0003799999999998249,0.022540000000006444,3.0,2.0,698.32
34.00426,-97.56697,1488.69,0.05823999999999785,0.0044699999999977535,1.0,4.0,1567.35
34.63844,-94.61272,102.57,0.04905999999999722,0.050219999999995935,1.0,1.0,99.55
34.37955,-94.23576,230.43,0.05794999999999817,0.04825999999999908,1.0,2.0,237.94
32.77792,-94.35742,959.89,0.03457999999999828,0.044920000000004734,1.0,4.0,5403.77
34.38278,-93.60611,342.23,0.05472000000000321,0.04361000000000104,1.0,3.0,230.85
33.37596,-92.77711,996.08,0.061540000000000816,0.035390000000006694,2.0,4.0,443.69
34.79759,-92.93351,69.77,0.014910000000000423,0.003990000000001714,1.0,2.0,130.42
31.53629,-92.40847,131.18,0.026209999999998956,0.029030000000005884,1.0,2.0,167.55
30.61602,-90.24869,249.35,0.0535199999999989,0.0611899999999963,0.0,2.0,377.25
30.5038,-90.67732,651.61,0.05870000000000175,0.010180000000005407,1.0,1.0,675.21
30.99602,-92.67375,1293.69,0.05852000000000146,0.013750000000001705,0.0,5.0,1345.57
30.69875,-92.89319,1305.15,0.011250000000000426,0.04430999999999585,1.0,3.0,1432.62
31.97933,-93.93408,187.61,0.04183000000000092,0.0034200000000055297,0.0,1.0,13267.58
31.30713,-93.51573,383.02,0.005369999999999209,0.04676999999999509,1.0,1.0,484.44
30.81889,-93.78556,333.4,0.006389999999999674,0.02693999999999619,1.0,2.0,363.03
33.55455,-96.94723,100.93,0.007950000000001012,0.00973000000000468,1.0,1.0,369.1
30.71631,-94.95882,364.12,0.028810000000000002,0.021320000000002892,0.0,1.0,541.35
30.48139,-94.77972,383.57,0.043890000000001095,0.032780000000002474,1.0,1.0,44837.39
30.3366,-95.1041,841.06,0.024100000000000676,0.041600000000002524,1.0,4.0,917.63
33.03843,-101.19763,3348.95,0.024070000000001812,0.010130000000003747,2.0,13.0,2189.44
33.32927,-99.46508,276.04,0.016770000000001062,0.027580000000000382,2.0,3.0,512.47
32.7329,-99.14063,1584.82,0.04540000000000077,0.04686999999999841,4.0,3.0,1667.04
32.64846,-99.00451,732.98,0.039039999999999964,0.05799000000000376,4.0,2.0,938.45
31.28489,-97.88502,1177.1,0.027609999999999246,0.05248000000000275,1.0,6.0,1182.29
30.91157,-98.03697,86.0,0.0259299999999989,0.025530000000003383,1.0,2.0,118.59
30.62575,-97.69112,342.62,0.06174999999999997,0.003619999999997958,1.0,5.0,1080.49
30.33938,-96.9047,610.13,0.02687999999999846,0.03279999999999461,1.0,4.0,639.04
30.64352,-99.09588,557.52,0.04398000000000124,0.03337999999999397,3.0,2.0,9295.33
30.29632,-97.92557,232.74,0.01617999999999853,0.011930000000006658,2.0,3.0,97146.77
30.08299,-98.00779,320.34,0.020489999999998787,0.054710000000000036,1.0,2.0,320.01
30.15549,-97.94001,31.79,0.03200999999999965,0.0025100000000009004,1.0,1.0,111.36
28.95998,-96.68637,2124.0,0.02248000000000161,0.001130000000003406,0.0,5.0,2154.5
29.46691,-96.81276,861.54,0.029409999999998604,0.0002599999999972624,1.0,3.0,1027.09
28.89138,-96.81915,253.92,0.046119999999998385,0.006649999999993383,1.0,3.0,358.97
30.0641,-99.38699,435.99,0.0015999999999998238,0.05051000000000272,2.0,3.0,452.61
29.97938,-97.91,1067.47,0.04187999999999903,0.02750000000000341,1.0,7.0,1146.89
29.21525,-97.44943,1421.66,0.02775000000000105,0.011930000000006658,1.0,4.0,1755.48
28.86165,-97.22638,925.44,0.049150000000000915,0.03888000000000602,1.0,5.0,1037.0
29.72384,-99.07004,850.58,0.03633999999999915,0.007540000000005875,1.0,5.0,1092.92
28.29195,-97.27916,1808.29,0.020550000000000068,0.033339999999995484,1.0,6.0,1863.78
29.42857,-99.99729,1961.43,0.008929999999999438,0.05979000000000667,1.0,3.0,478.25
29.47273,-100.23646,1799.09,0.03522999999999854,0.0489599999999939,0.0,4.0,1946.99
27.96501,-98.96697,1220.58,0.02750999999999948,0.029470000000003438,4.0,4.0,1359.26
29.48857,-99.70478,1028.29,0.05106999999999928,0.017279999999999518,0.0,2.0,1148.81
29.50468,-99.78145,326.98,0.05781999999999954,0.03104999999999336,1.0,1.0,289.64
29.31431,-99.48047,624.35,0.001809999999998979,0.042969999999996844,1.0,2.0,949.87
29.56967,-99.24671,249.11,0.007169999999998566,0.0592099999999931,1.0,2.0,347.79
29.37079,-99.28782,434.75,0.05828999999999951,0.024680000000003588,0.0,2.0,630.8
36.54169,-105.5564,96.26,0.02080999999999733,0.006100000000003547,1.0,1.0,144.14
36.43947,-105.50362,163.27,0.0019700000000000273,0.05888000000000204,1.0,0.0,436.7
36.50836,-105.53084,43.77,0.054139999999996746,0.03166000000000224,1.0,0.0,144.14
35.66169,-106.74337,1207.95,0.02580999999999989,0.055869999999998754,1.0,2.0,1281.43
35.77725,-105.65807,139.03,0.03524999999999778,0.029430000000004952,1.0,0.0,377.14
35.65199,-105.3189,198.06,0.03551000000000215,0.006399999999999295,1.0,3.0,242.61
39.76026,-105.9064,15.65,0.05223999999999762,0.03109999999999502,1.0,1.0,72.59
39.80054,-106.02641,22.94,0.011960000000001969,0.03609000000000151,1.0,0.0,264.63
39.79582,-106.03057,72.84,0.016680000000000916,0.03193000000000268,2.0,1.0,264.63
39.59443,-105.97252,23.57,0.03193000000000268,0.03502000000000294,1.0,1.0,201.14
39.62582,-106.27808,37.78,0.06168000000000262,0.03441999999999723,1.0,0.0,177.89
39.59638,-106.26503,32.41,0.03388000000000346,0.04747000000000412,1.0,0.0,77.45
39.64832,-106.32308,16.1,0.03918000000000177,0.010580000000004475,1.0,1.0,177.89
39.64582,-106.38225,15.52,0.041679999999999495,0.05525000000000091,1.0,0.0,471.0
39.23221,-107.22727,432.89,0.044710000000002026,0.0397700000000043,2.0,2.0,554.2
38.86027,-106.5667,331.62,0.04776999999999987,0.004199999999997317,0.0,2.0,673.06
42.09605,-110.41656,398.31,0.03354999999999819,0.020939999999995962,1.0,2.0,458.12
42.11049,-110.70962,333.15,0.047989999999998645,0.022120000000001028,0.0,2.0,572.17
39.92025,-108.47287,81.99,0.0172499999999971,0.035370000000000346,1.0,2.0,345.01
39.87579,-111.03739,195.29,0.06170999999999793,0.025109999999997967,1.0,1.0,191.51
37.4775,-107.54367,188.15,0.03999999999999915,0.01882999999999413,0.0,1.0,676.72
37.84666,-109.36956,21.9,0.03415999999999997,0.057060000000006994,1.0,2.0,450.11
37.75555,-109.47651,10.42,0.0569500000000005,0.03901000000000465,1.0,1.0,35.95
35.28253,-108.55341,184.94,0.02996999999999872,0.009090000000000487,1.0,1.0,306.23
37.33943,-112.60438,192.96,0.02693000000000012,0.041880000000006135,0.0,2.0,280.43
33.06118,-108.53727,4804.93,0.0013199999999997658,0.025229999999993424,2.0,2.0,5152.73
33.16673,-108.64978,190.52,0.020769999999998845,0.03771999999999309,1.0,1.0,224.84
32.95562,-109.53119,781.96,0.018120000000003245,0.031310000000004834,1.0,4.0,1800.1
31.35538,-110.58953,213.38,0.04288000000000025,0.027029999999996335,0.0,2.0,606.22
32.31674,-110.81037,103.65,0.004240000000002908,0.00212999999999397,1.0,1.0,691.14
32.03591,-110.67758,1179.59,0.02658999999999878,0.009919999999993934,4.0,2.0,1225.71
33.82227,-109.81454,128.97,0.009770000000003165,0.0020399999999938245,1.0,1.0,241.03
33.84311,-110.55761,750.86,0.030610000000002913,0.00489000000000317,0.0,2.0,8278.82
33.82783,-110.85623,516.8,0.015329999999998734,0.043729999999996494,1.0,2.0,677.05
34.67474,-111.67209,285.68,0.012760000000000105,0.01541000000000281,1.0,1.0,374.18
34.72863,-111.77571,365.66,0.04113000000000255,0.036789999999996326,0.0,0.0,1071.03
34.53864,-111.69404,614.94,0.023859999999999104,0.0065400000000011005,2.0,1.0,678.52
34.16087,-111.69292,93.0,0.026629999999997267,0.005420000000000869,1.0,1.0,14033.73
33.69421,-111.5418,425.31,0.006709999999998217,0.020700000000005048,1.0,1.0,480.24
33.88726,-111.95404,188.71,0.05024000000000228,0.016540000000006216,1.0,1.0,193.01
33.9742,-112.09905,177.47,0.036700000000003286,0.03655000000000541,1.0,1.0,171.53
41.60994,-111.25409,131.46,0.0474400000000017,0.058409999999994966,1.0,2.0,136.2
40.40523,-112.1005,70.17,0.03226999999999691,0.0379999999999967,1.0,2.0,104.56
39.97939,-112.38023,69.93,0.0418900000000022,0.0572700000000026,1.0,1.0,65.83
40.49633,-112.5744,11.07,0.05883000000000038,0.011899999999997135,0.0,1.0,42.48
37.62276,-112.51688,268.53,0.060259999999999536,0.04561999999999955,1.0,3.0,246.82
38.91191,-111.53047,134.6,0.025590000000001112,0.032030000000006,1.0,1.0,378.93
38.28053,-112.56827,236.42,0.031970000000001164,0.0057699999999982765,2.0,1.0,256.1
37.6722,-113.03467,208.69,0.015300000000003422,0.02782999999999447,2.0,0.0,262.44
39.20154,-114.68916,28.2,0.014040000000001385,0.001660000000001105,1.0,1.0,105.14
38.88743,-117.24537,50.2,0.05006999999999806,0.05786999999999409,2.0,2.0,3440.41
33.80502,-116.55918,43.69,0.007480000000001041,0.00332000000000221,1.0,2.0,1374.05
33.74502,-116.53557,241.51,0.057519999999996685,0.026929999999993015,2.0,1.0,238.76
33.76002,-116.55002,22.46,0.05248000000000275,0.012479999999996494,1.0,1.0,1374.05
33.63114,-116.39223,79.12,0.05635999999999797,0.04527000000000214,2.0,1.0,618.49
34.42083,-117.83951,59.46,0.016669999999997742,0.027010000000004197,1.0,1.0,145.91
39.11324,-119.79824,39.49,0.050739999999997565,0.014259999999993056,0.0,1.0,2209.15
40.69076,-115.477,64.78,0.003259999999997376,0.039500000000003865,1.0,1.0,90.54
41.53462,-117.41791,454.52,0.027880000000003236,0.01958999999999378,1.0,2.0,465.83
39.05185,-120.11852,19.6,0.010649999999998272,0.056020000000003733,1.0,2.0,749.23
39.10741,-120.16214,29.8,0.04491000000000156,0.025360000000006266,1.0,1.0,95.48
39.06658,-119.93546,5.54,0.00408000000000186,0.0020399999999938245,1.0,1.0,83.45
39.43157,-120.23798,27.6,0.005929999999999325,0.0504799999999932,1.0,2.0,268.52
39.35435,-119.85852,19.14,0.04184999999999661,0.04601999999999862,1.0,2.0,322.32
42.79083,-118.8675,528.89,0.0216700000000003,0.05500000000000682,3.0,1.0,432.68
34.22223,-118.17757,41.57,0.03473000000000326,0.009929999999997108,0.0,1.0,104.37
34.59666,-119.90875,191.52,0.03415999999999997,0.028750000000002274,0.0,0.0,1103.94
35.23553,-120.47239,54.01,0.04802999999999713,0.034890000000004306,0.0,2.0,178.86
36.2458,-121.77329,120.61,0.05830000000000268,0.03920999999999708,1.0,0.0,273.63
35.78858,-121.09381,403.45,0.023919999999996833,0.031310000000004834,1.0,4.0,724.5
36.26802,-121.0663,608.23,0.044480000000000075,0.0037999999999982492,2.0,1.0,280.22
37.26078,-122.32886,118.87,0.0517200000000031,0.016360000000005925,2.0,1.0,193.42
37.56132,-121.68384,338.56,0.0011799999999979605,0.003659999999996444,3.0,1.0,433.66
37.60605,-122.02385,24.32,0.04355000000000331,0.03865000000000407,0.0,0.0,1929.53
37.71771,-122.05441,15.06,0.03020999999999674,0.008089999999995712,0.0,1.0,125.0
36.21468,-120.47071,247.44,0.027180000000001314,0.03320999999999685,1.0,3.0,364.23
37.33939,-118.97345,135.53,0.026890000000001635,0.035949999999999704,1.0,1.0,651.35
37.19856,-119.21373,59.82,0.011060000000000514,0.0262299999999982,1.0,1.0,289.21
36.40217,-120.43349,120.44,0.03533000000000186,0.004009999999993852,2.0,2.0,228.81
37.73159,-119.55877,467.98,0.044089999999997076,0.003730000000004452,1.0,1.0,748.88
37.31549,-121.12521,347.75,0.0029899999999969396,0.0622900000000044,2.0,3.0,364.77
37.4866,-121.2091,187.44,0.04910000000000281,0.021600000000006503,1.0,3.0,199.07
37.84187,-120.18491,41.72,0.029370000000000118,0.0025899999999978718,1.0,1.0,205.32
37.96104,-120.6152,37.32,0.023539999999997008,0.05270000000000152,0.0,1.0,2571.18
40.0546,-122.02415,337.63,0.007899999999999352,0.03834999999999411,1.0,0.0,28781.78
40.01405,-121.94832,539.78,0.04845000000000255,0.010819999999995389,1.0,1.0,94.63
39.16545,-122.61999,155.09,0.022050000000000125,0.05749000000000137,1.0,3.0,280.17
39.42822,-123.73779,273.51,0.009279999999996846,0.05029000000000394,1.0,1.0,303.73
39.70627,-123.32529,1925.01,0.018770000000003506,0.012789999999995416,2.0,1.0,3767.12
39.7296,-123.64391,16.79,0.042099999999997806,0.04358999999999469,1.0,0.0,142.09
40.35125,-124.00393,71.85,0.038750000000000284,0.05857000000000312,1.0,1.0,78.56
40.48042,-123.89088,572.38,0.04292000000000229,0.046620000000004325,2.0,0.0,7880.54
40.28431,-123.3353,242.6,0.028190000000002158,0.022800000000003706,2.0,1.0,535.76
41.01096,-124.08173,105.4,0.051540000000002806,0.019229999999993197,1.0,1.0,121.1
41.29929,-124.05118,718.04,0.013210000000000832,0.011319999999997776,6.0,1.0,790.25
41.37763,-123.47756,1943.12,0.05986999999999654,0.040059999999996876,4.0,1.0,538.71
41.11126,-122.70558,382.94,0.04876000000000147,0.018079999999997654,0.0,2.0,759.47
40.64986,-123.4942,1980.08,0.037640000000003226,0.05670000000000641,5.0,2.0,580.72
41.7915,-124.07619,1577.96,0.021000000000000796,0.013689999999996871,3.0,1.0,1707.84
46.37399,-123.74348,142.18,0.061489999999999156,0.05598000000000525,0.0,1.0,430.65
46.65093,-123.65266,337.69,0.03656999999999755,0.03484000000000265,2.0,1.0,627.64
46.61732,-123.27764,294.22,0.054819999999999425,0.034859999999994784,2.0,1.0,296.09
46.6201,-122.94513,404.9,0.05760000000000076,0.007630000000006021,1.0,1.0,171.66
46.7726,-122.59401,103.3,0.03990000000000293,0.03150999999999726,2.0,1.0,184.03
47.00065,-123.49488,769.9,0.06184999999999974,0.05737999999999488,1.0,2.0,697.09
47.53786,-124.31575,1153.44,0.024639999999997997,0.003249999999994202,1.0,1.0,1202.23
47.80675,-124.25103,655.8,0.005749999999999034,0.061469999999999914,1.0,0.0,755.93
47.96008,-124.39299,337.19,0.022579999999997824,0.04451000000000249,1.0,0.0,1269.22
48.01426,-123.13268,405.01,0.04823999999999984,0.05482000000000653,3.0,2.0,529.32
47.68398,-123.01155,171.68,0.003520000000001744,0.05095000000000027,1.0,3.0,252.3
47.51426,-123.32989,146.97,0.04823999999999984,0.017390000000006012,1.0,2.0,158.18
47.38926,-122.69902,15.67,0.04823999999999984,0.011520000000004416,1.0,1.0,84.21
46.75261,-122.08372,350.0,0.059890000000002885,0.021219999999999573,2.0,1.0,217.15
46.90372,-122.03511,240.88,0.03378000000000014,0.027389999999996917,2.0,0.0,247.03
47.13955,-122.09261,205.84,0.04795000000000016,0.03010999999999342,2.0,1.0,1310.98
47.34205,-121.54899,66.56,0.02955000000000041,0.01350999999999658,1.0,1.0,108.86
47.35066,-121.66316,34.72,0.03815999999999775,0.024339999999995143,1.0,1.0,227.41
47.38649,-121.84622,44.85,0.051009999999998,0.033720000000002415,2.0,1.0,256.66
47.48594,-121.64788,401.51,0.04843999999999937,0.03961999999999932,1.0,1.0,631.86
47.4526,-121.71788,165.01,0.015099999999996783,0.030379999999993856,1.0,1.0,631.86
47.53982,-121.909,78.98,0.022680000000001144,0.028499999999993975,2.0,1.0,1205.95
47.71232,-121.78873,102.89,0.024819999999998288,0.02376999999999896,1.0,1.0,183.15
47.70677,-121.60011,14.13,0.019269999999998788,0.03761000000000081,1.0,1.0,106.43
48.26149,-122.04764,683.75,0.051009999999998,0.014859999999998763,2.0,1.0,205.53
48.67263,-121.0729,273.82,0.014870000000001937,0.010400000000004184,2.0,2.0,2938.58
48.65596,-121.23846,69.68,0.03153999999999968,0.05096000000000345,2.0,1.0,3135.87
48.16872,-121.47067,398.44,0.018779999999999575,0.03316999999999837,2.0,1.0,630.92
48.49524,-114.01012,2939.19,0.05774000000000257,0.05237999999999943,5.0,1.0,11429.02
47.82966,-114.69763,50.79,0.017159999999996955,0.010130000000003747,1.0,2.0,616.43
47.4916,-114.02677,19.72,0.05409999999999826,0.03573000000000093,0.0,0.0,195.26
47.32299,-113.97955,32.18,0.010489999999997224,0.04205000000000325,1.0,1.0,65.22
47.19549,-113.85065,150.95,0.007989999999999498,0.03815000000000168,2.0,1.0,154.76
47.14743,-113.97427,17.67,0.04007000000000005,0.03677000000000419,1.0,1.0,381.68
47.26632,-114.40679,60.84,0.046179999999999666,0.030709999999999127,2.0,1.0,22860.41
47.58605,-115.35515,470.23,0.023550000000000182,0.04264999999999475,1.0,4.0,54578.29
47.70611,-115.97917,867.48,0.018610000000002458,0.04166999999999632,1.0,5.0,1479.41
47.27464,-116.18905,2678.97,0.037860000000002,0.0015499999999946112,4.0,2.0,2679.74
48.82292,-120.14592,58.1,0.010420000000003427,0.041579999999996176,1.0,1.0,490.87
48.32958,-120.69177,830.6,0.017079999999999984,0.004270000000005325,2.0,4.0,1017.57
46.97762,-121.1687,205.17,0.04012000000000171,0.018799999999998818,2.0,3.0,525.32
43.85028,-110.51778,404.08,0.037779999999997926,0.044719999999998095,0.0,1.0,2584.49
43.83806,-110.44111,851.8,0.025559999999998695,0.003609999999994784,1.0,1.0,973.72
43.45215,-110.70409,27.9,0.01465000000000316,0.016589999999993665,1.0,1.0,749.2
43.14278,-110.97667,1161.93,0.044719999999998095,0.039169999999998595,6.0,1.0,8993.1
42.16583,-113.98361,133.18,0.0216700000000003,0.04610999999999876,2.0,3.0,1913.45
41.93324,-115.67453,986.13,0.004260000000002151,0.012969999999995707,5.0,2.0,1139.86
44.08528,-115.62222,1163.23,0.022779999999997358,0.05971999999999866,2.0,1.0,1187.4
44.91361,-115.99722,125.57,0.02389000000000152,0.05971999999999866,1.0,1.0,141.57
44.98694,-115.725,853.13,0.04943999999999704,0.037499999999994316,4.0,2.0,1075.71
44.96167,-115.5,561.94,0.024169999999998026,0.0625,4.0,1.0,1035.6
45.61987,-117.72659,618.93,0.05736999999999881,0.03909000000000162,4.0,1.0,2366.97
46.15083,-115.58722,3053.42,0.03667000000000087,0.024720000000002074,1.0,2.0,4952.34
46.08639,-115.97667,3027.0,0.02389000000000152,0.039169999999998595,4.0,5.0,3064.24
46.84047,-115.6207,3354.62,0.02797000000000338,0.05819999999999936,4.0,2.0,3331.12
45.71958,-118.32329,341.43,0.03208000000000055,0.010790000000000077,1.0,1.0,667.55
44.75039,-121.6334,57.48,0.062109999999997,0.054100000000005366,1.0,2.0,88.93
44.95873,-121.39423,374.62,0.021230000000002747,0.0432700000000068,1.0,2.0,649.59
45.39956,-122.13731,674.24,0.037939999999998975,0.05019000000000062,3.0,0.0,1139.55
45.45262,-121.89147,21.29,0.015120000000003131,0.04603000000000179,1.0,1.0,84.42
45.48012,-122.02564,14.02,0.042619999999999436,0.036860000000004334,0.0,0.0,702.86
45.49429,-122.03592,21.68,0.05678999999999945,0.026579999999995607,0.0,0.0,702.86
45.44456,-122.10953,40.7,0.007060000000002731,0.04703000000000657,1.0,1.0,702.86
45.4154,-122.17148,59.87,0.022100000000001785,0.01601999999999748,1.0,0.0,1139.55
43.73596,-122.8734,546.81,0.048459999999998615,0.06090000000000373,2.0,1.0,544.16
44.36095,-121.99562,237.08,0.04845000000000255,0.05812000000000239,0.0,2.0,222.58
44.33457,-122.04701,40.57,0.022069999999999368,0.015489999999999782,0.0,1.0,562.9
44.04984,-123.42621,226.52,0.012659999999996785,0.011290000000002465,1.0,2.0,265.75
44.79151,-122.57897,286.85,0.02098999999999762,0.01646999999999821,1.0,1.0,1742.73
