fff,e_ice,d_max,FMAX,om_frac_sf,interception_fraction,watsat_sf,sucsat_sf,bsw_sf,zbedrock,hksat_sf,baseflow_scalar,n_baseflow,slopebeta,liq_canopy_storage_scalar,maximum_leaf_wetted_fraction,n_melt_coef,accum_factor,upplim_destruct_metamorph,zsno,precip_repartition_nonglc_all_rain_t,medlynslope,jmaxb0,kmax,cv,taulnir,leafcn
0.5,6.0,15.0,0.23499929293906613,1.0,1.0,1.0,1.0,1.0,1.0203643168119911,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.5082764181464395,1.0,1.0,1.0,1.0,1.0,10.0065294461504,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.385693238161558,1.0,1.0,1.0,1.0,1.0,1.1205813272944107,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38110044986781294,1.0,1.0,1.0,1.0,1.0,0.8487335191600435,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3866096371967186,1.0,1.0,1.0,1.0,1.0,0.9660212642532324,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3617561590733647,1.0,1.0,1.0,1.0,1.0,0.9698224614899013,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36166767857155635,1.0,1.0,1.0,1.0,1.0,0.9101642516141286,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3792811108287324,1.0,1.0,1.0,1.0,1.0,0.7869021396453054,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.35954343821255097,1.0,1.0,1.0,1.0,1.0,0.7387217449870813,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36722861223583364,1.0,1.0,1.0,1.0,1.0,0.742385127639421,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3661062144680876,1.0,1.0,1.0,1.0,1.0,0.6880477818817499,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.405410271662496,1.0,1.0,1.0,1.0,1.0,0.9144426990154475,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4037519960216297,1.0,1.0,1.0,1.0,1.0,3.8804258443920037,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4803571653004572,1.0,1.0,1.0,1.0,1.0,45.353772837665296,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38964133911974724,1.0,1.0,1.0,1.0,1.0,48.64589500205594,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3475475314869946,1.0,1.0,1.0,1.0,1.0,0.7076077322637399,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3754814160741029,1.0,1.0,1.0,1.0,1.0,0.7633277377924332,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3991605020073206,1.0,1.0,1.0,1.0,1.0,1.2229661291978213,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.43248780971587353,1.0,1.0,1.0,1.0,1.0,28.850525064591043,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.35303800580926875,1.0,1.0,1.0,1.0,1.0,1.3178530360512415,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4699832160808345,1.0,1.0,1.0,1.0,1.0,49.95200240688793,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3901428233485349,1.0,1.0,1.0,1.0,1.0,49.332067007096185,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3735717822631965,1.0,1.0,1.0,1.0,1.0,49.73743111725056,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3959183692932129,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.5277100976985758,1.0,1.0,1.0,1.0,1.0,49.87764331897498,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.46406881664720173,1.0,1.0,1.0,1.0,1.0,37.44671878847954,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3929605437966426,1.0,1.0,1.0,1.0,1.0,36.61431133361275,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3434435538807345,1.0,1.0,1.0,1.0,1.0,1.1706964562472866,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3318422357252469,1.0,1.0,1.0,1.0,1.0,0.8113299368981951,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3551020324230194,1.0,1.0,1.0,1.0,1.0,0.6724458092079921,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3887993808544873,1.0,1.0,1.0,1.0,1.0,0.6744540388981017,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3444050480135667,1.0,1.0,1.0,1.0,1.0,0.6937866634519889,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4142978735970887,1.0,1.0,1.0,1.0,1.0,0.7065505879317177,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3128505509531506,1.0,1.0,1.0,1.0,1.0,0.7356973361277123,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3207525552820013,1.0,1.0,1.0,1.0,1.0,0.8168096733273715,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3506524507201876,1.0,1.0,1.0,1.0,1.0,0.7750220007529577,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3380431938814265,1.0,1.0,1.0,1.0,1.0,0.841448925078568,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3942387321598921,1.0,1.0,1.0,1.0,1.0,0.873017818344549,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.40956243003934695,1.0,1.0,1.0,1.0,1.0,0.7709801412642978,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39299953535291393,1.0,1.0,1.0,1.0,1.0,0.7496146167354191,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3981765061797123,1.0,1.0,1.0,1.0,1.0,0.6756676141145279,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36770272470166016,1.0,1.0,1.0,1.0,1.0,0.8659961431355917,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.387186464082068,1.0,1.0,1.0,1.0,1.0,1.3006717454255587,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37549950075557553,1.0,1.0,1.0,1.0,1.0,1.2106644950981582,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3575319683427288,1.0,1.0,1.0,1.0,1.0,13.25171258884478,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3827690425593476,1.0,1.0,1.0,1.0,1.0,35.54419052220853,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.24662705550478298,1.0,1.0,1.0,1.0,1.0,23.368861331037508,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4249211550874186,1.0,1.0,1.0,1.0,1.0,29.437044712322415,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.363821061531306,1.0,1.0,1.0,1.0,1.0,13.019300228439286,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.35631617475081556,1.0,1.0,1.0,1.0,1.0,41.85398839196856,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.45656632343357884,1.0,1.0,1.0,1.0,1.0,44.49022405211998,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.22745798050371704,1.0,1.0,1.0,1.0,1.0,39.84596267016527,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3603425339475075,1.0,1.0,1.0,1.0,1.0,6.181973875191505,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38726986850713524,1.0,1.0,1.0,1.0,1.0,37.10085435825864,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.49970235256459394,1.0,1.0,1.0,1.0,1.0,31.672113125125144,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.41216225288122343,1.0,1.0,1.0,1.0,1.0,23.109301626207902,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3553435933661121,1.0,1.0,1.0,1.0,1.0,32.391947893960364,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.369020180811744,1.0,1.0,1.0,1.0,1.0,36.611181542459214,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4091210904540786,1.0,1.0,1.0,1.0,1.0,34.83177561050923,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4792067607793651,1.0,1.0,1.0,1.0,1.0,34.241250735057044,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4117422987006345,1.0,1.0,1.0,1.0,1.0,25.639053245406924,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.38610062949832546,1.0,1.0,1.0,1.0,1.0,48.39280930101888,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3872134041450031,1.0,1.0,1.0,1.0,1.0,12.734489083776781,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.18833298695780645,1.0,1.0,1.0,1.0,1.0,27.959294664257488,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37603733869877515,1.0,1.0,1.0,1.0,1.0,45.85923324364998,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3391520232278036,1.0,1.0,1.0,1.0,1.0,49.999999999999986,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3487654477233933,1.0,1.0,1.0,1.0,1.0,49.944698198860095,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.2695370087649559,1.0,1.0,1.0,1.0,1.0,50.00000000000001,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3295658407814019,1.0,1.0,1.0,1.0,1.0,21.71746075813147,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37713392600462725,1.0,1.0,1.0,1.0,1.0,14.843388275743315,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3641893448119323,1.0,1.0,1.0,1.0,1.0,6.931054274419807,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39098958166178016,1.0,1.0,1.0,1.0,1.0,3.045238083310786,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.46022047635752233,1.0,1.0,1.0,1.0,1.0,3.595322546068225,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.1327520268580576,1.0,1.0,1.0,1.0,1.0,3.084102675833962,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3950723031296474,1.0,1.0,1.0,1.0,1.0,8.352804132931649,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36208352845495717,1.0,1.0,1.0,1.0,1.0,3.734007111559655,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.42272842118202875,1.0,1.0,1.0,1.0,1.0,44.682046556699646,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3922633104456092,1.0,1.0,1.0,1.0,1.0,49.55476112956578,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.4949096737997287,1.0,1.0,1.0,1.0,1.0,40.86637425281172,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.46163437692930703,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.40309407678677467,1.0,1.0,1.0,1.0,1.0,42.88670269663222,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3828426875727917,1.0,1.0,1.0,1.0,1.0,44.44928548788967,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.39527242457624207,1.0,1.0,1.0,1.0,1.0,9.10387347710829,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.37534598924714524,1.0,1.0,1.0,1.0,1.0,40.028741082746,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3721530601726394,1.0,1.0,1.0,1.0,1.0,39.44238826946333,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3848888662456858,1.0,1.0,1.0,1.0,1.0,44.312200924868925,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3936986276859477,1.0,1.0,1.0,1.0,1.0,36.88196533308246,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3785759686461222,1.0,1.0,1.0,1.0,1.0,44.31695351625588,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.34552662936586254,1.0,1.0,1.0,1.0,1.0,0.9429229624184919,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.35695523972373217,1.0,1.0,1.0,1.0,1.0,24.617954251348504,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3921051800577342,1.0,1.0,1.0,1.0,1.0,1.1532171366846633,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3530265127916181,1.0,1.0,1.0,1.0,1.0,1.1348514819524178,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.5227678080524315,1.0,1.0,1.0,1.0,1.0,26.560074067084557,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3543958796866352,1.0,1.0,1.0,1.0,1.0,39.42217691180904,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.36329964296973766,1.0,1.0,1.0,1.0,1.0,48.015427887100664,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3521539853216359,1.0,1.0,1.0,1.0,1.0,43.327741266109015,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.3489768769837892,1.0,1.0,1.0,1.0,1.0,28.253475792766306,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
0.5,6.0,15.0,0.31726836273044867,1.0,1.0,1.0,1.0,1.0,28.146458537195382,1.0,0.001,1.0,-3.0,0.1,0.05,200.0,0.1,175.0,0.000775,2.0,4.840379695349101,0.0311,1.914248914588618e-08,0.01,0.39240506329113906,22.247293945317267
